transactionTimestamp,txnId,mode,amount,balance,type,narration,reference,valueDate
2020-01-09T01:31:17.000Z,M14781476,FT,50000.00,81916.5,CREDIT,BIL/INFT/001892335260/ ,RFN00447593,2020-01-09
2020-01-10T02:41:17.000Z,M15110697,FT,30000.00,51916.5,DEBIT,ACH/HDFCLTD/245261499 ,RFN00459999,2020-01-10
2020-01-10T02:44:13.000Z,M15439918,CARD,935.18,50981.32,DEBIT,VPS/AIRPLAZA RE/202001110253/001021150009/BANGALOR,RFN00472405,2020-01-10
2020-01-11T17:37:17.000Z,M15769139,CARD,540.00,50441.32,DEBIT,IPS/SAI SARVANA/202001112152/000000000526/BANGALOR,RFN00484811,2020-01-11
2020-01-11T18:42:22.000Z,M16098360,UPI,50.00,50391.32,DEBIT,UPI/001210722616/Collect/resident.uidai./HDFC BANK,RFN00497217,2020-01-12
2020-01-11T18:55:16.000Z,M16427581,FT,150000.00,200391.32,CREDIT,SAL FINTECH PRODUCTS and SOLUTIONS DEC 2019,RFN00509623,2020-01-12
2020-01-11T19:03:36.000Z,M16756802,FT,50000.00,150391.32,DEBIT,BIL/INFT/001894593460/ ,RFN00522029,2020-01-12
2020-01-11T19:15:47.000Z,M17086023,FT,12000.00,138391.32,DEBIT,MMT/IMPS/001211772937/Car Loan EMI/AKSHAY KUMAR /SBIN,RFN00534435,2020-01-12
2020-01-11T19:31:57.000Z,M17415244,FT,12600.00,125791.32,DEBIT,MMT/IMPS/001211775491/Rent Jan 2020/SAILAKSHMI/HDF,RFN00546841,2020-01-12
2020-01-11T19:56:54.000Z,M18073686,FT,24827.00,98564.32,DEBIT,MMT/IMPS/001212834904/HDFC CC PMT/HDFC CREDI/HDFC0,RFN00571653,2020-01-12
2020-01-11T20:25:33.000Z,M19390570,ATM,10000.00,86051.82,DEBIT,ATM/SPCND430/CASH WDL/12-01-20 ,RFN00621277,2020-01-12
2020-01-15T11:40:10.000Z,M20049012,UPI,1000.00,84991.82,DEBIT,UPI/001520932727/Easebuzz/easebuzz.nbfc@h/HDFC BAN,RFN00646089,2020-01-15
2020-01-17T15:50:33.000Z,M20707454,CARD,280.00,84691.82,DEBIT,VPS/SRI MANJUNA/202001180407/001722830111/BANGALOR,RFN00670901,2020-01-17
2020-01-18T16:44:23.000Z,M21365896,FT,881.06,83760.759999999995,DEBIT,VIN/Bigtree Ent/202001181624/001821423259/ ,RFN00695713,2020-01-18
2020-01-24T13:44:23.000Z,M23341222,CASH,5000.00,66926.759999999995,DEBIT,NFS/40782067/CASH WDL/21-01-20 ,RFN00770149,2020-01-24
2020-01-26T13:48:44.000Z,M24328885,UPI,3041.91,63394.85,DEBIT,IPS/BIG BAZAAR /202001252118/000000023015/BANGALOR,RFN00807367,2020-01-26
2020-01-28T06:42:33.000Z,M24658106,UPI,203.00,63191.85,DEBIT,UPI/002611196768/On tapping Pay/freshmenu@ybl/Yes ,RFN00819773,2020-01-28
2020-01-30T08:55:46.000Z,M24987327,FT,2138.00,61053.85,DEBIT,ACH/TP Kotak Life Ins/1800525191 ,RFN00832179,2020-01-30
2020-01-31T09:13:19.000Z,M25645769,CARD,300.00,60728.85,DEBIT,VPS/PREMIER SER/202001302249/003017151561/BANGALOR,RFN00856991,2020-01-31
2020-02-01T04:40:36.000Z,M26304211,UPI,20.00,59728.85,DEBIT,UPI/003157736639/On tapping Pay/BHARATPE.904135/IC,RFN00881803,2020-02-01
2020-02-02T03:44:35.000Z,M26962653,CASH,5000.00,54568.85,DEBIT,NFS/SWCW5580/CASH WDL/01-02-20 ,RFN00906615,2020-02-02
2020-02-02T05:48:49.000Z,M27291874,FT,5266.26,49302.59,DEBIT,BIL/INFT/001910188793/ICICI CC PMT/Self ,RFN00919021,2020-02-02
2020-02-03T05:59:56.000Z,M27621095,CARD,833.00,48469.59,DEBIT,BIL/ONL/001910495836/State Bank/SBICARD_RICI848/SB,RFN00931427,2020-02-03
2020-02-03T06:25:55.000Z,M28279537,FT,2024.55,46295.040000000001,DEBIT,ACH/TP ExideLife/INGLife/1802506498 ,RFN00956239,2020-02-03
2020-02-05T05:48:49.000Z,M28937979,CARD,399.00,45898.29,DEBIT,VPS/SWATHI HOSP/202002041509/003509590219/BANGALOR,RFN00981051,2020-02-05
2020-02-05T06:52:32.000Z,M29267200,FT,5000.00,40898.29,DEBIT,BIL/BPAY/001913373631/BSE ISIP/BSE000000034260 ,RFN00993457,2020-02-05
2020-02-07T11:03:47.000Z,M29596421,CASH,10000.00,30898.29,DEBIT,NFS/40782067/CASH WDL/05-02-20 ,RFN01005863,2020-02-07
2020-02-07T11:08:17.000Z,M29925642,FT,5000.00,25898.29,DEBIT,BIL/BPAY/001915367034/MOTILAL OS/MODIRECT-B02925 ,RFN01018269,2020-02-07
2020-02-07T11:09:55.000Z,M30254863,FT,5000.00,20898.29,DEBIT,BIL/BPAY/001915358808/BSE ISIP/BSE000000034260 ,RFN01030675,2020-02-07
2020-02-08T07:44:47.000Z,M30584084,FT,3062.00,17836.29,DEBIT,CMS/000611711611/AD_LIC__648652702 ,RFN01043081,2020-02-08
2020-02-08T08:58:54.000Z,M30913305,FT,464.00,17372.29,DEBIT,BIL/ONL/001916614369/Dish Infra/109767039469-10/DI,RFN01055487,2020-02-08
2020-02-08T10:28:12.000Z,M31242526,FT,100.00,17272.29,DEBIT,BIL/ONL/001916723481/Bharti Air/airtel11karprep/Ai,RFN01067893,2020-02-08
2020-02-08T10:39:24.000Z,M31571747,FT,150000.00,167272.29,CREDIT,SAL FINTECH PRODUCTS and SOLUTIONS JAN 2020,RFN01080299,2020-02-08
2020-02-08T11:44:23.000Z,M31900968,FT,12000.00,155272.29,DEBIT,MMT/IMPS/003917379724/Twds Car EMI/AKSHAY KUMAR /SBIN,RFN01092705,2020-02-08
2020-02-08T13:02:05.000Z,M32230189,FT,15000.00,140272.29,DEBIT,MMT/IMPS/003917381129/Rent Feb 2020/SAILAKSHMI/HDF,RFN01105111,2020-02-08
2020-02-08T13:50:21.000Z,M32559410,FT,9095.00,131177.29,DEBIT,MMT/IMPS/003917401747/HDFC CC PMT/HDFC CREDI/HDFC0,RFN01117517,2020-02-08
2020-02-09T18:41:01.000Z,M34205515,CARD,2656.00,121058.29,DEBIT,VPS/UTH FASHION/202002092044/004015649751/BANGALOR,RFN01179547,2020-02-10
2020-02-09T19:32:09.000Z,M34534736,FT,30000.00,91058.29,DEBIT,ACH/HDFCLTD/247295911 ,RFN01191953,2020-02-10
2020-02-12T21:41:12.000Z,M35193178,CARD,2187.00,87500.29,DEBIT,VPS/LEVITATE BR/202002112208/004216049503/BANGALOR,RFN01216765,2020-02-13
2020-02-13T22:45:43.000Z,M35522399,CASH,300.00,87200.29,DEBIT,NFS/01626621/CASH WDL/13-02-20 ,RFN01229171,2020-02-14
2020-02-16T00:47:36.000Z,M36180841,FT,20000.71,67005.58,DEBIT,BIL/ONL/001922566340/NPS Trust/XBCMFNPS_RICI85/NPS,RFN01253983,2020-02-16
2020-02-21T07:23:13.000Z,M39143830,CARD,165.00,64574.58,DEBIT,VPS/MARIYA MART/202002212105/005215700989/BENGALUR,RFN01365637,2020-02-21
2020-02-22T07:59:47.000Z,M39802272,CASH,10000.00,53509.58,DEBIT,NFS/SWCW5580/CASH WDL/22-02-20 ,RFN01390449,2020-02-22
2020-02-22T08:00:11.000Z,M40131493,UPI,928.55,52581.03,DEBIT,UPI/005321449659/Zomato payment/zomato-order@pa/Pa,RFN01402855,2020-02-22
2020-02-27T09:42:02.000Z,M40789935,FT,496.00,52090.03,DEBIT,VIN/WWW OLACABS/202002261039/005705021876/ ,RFN01427667,2020-02-27
2020-02-28T11:06:19.000Z,M41119156,CARD,170.00,51920.03,DEBIT,VPS/ROLLS ON WH/202002271409/005808024752/BANGALOR,RFN01440073,2020-02-28
2020-02-29T12:15:28.000Z,M41777598,FT,2138.00,49712.03,DEBIT,ACH/TP Kotak Life Ins/1811082917 ,RFN01464885,2020-02-29
2020-03-03T01:49:47.000Z,M43423703,FT,2024.55,46947.48,DEBIT,ACH/TP ExideLife/INGLife/1812475429 ,RFN01526915,2020-03-03
2020-03-04T03:41:44.000Z,M44082145,CARD,10000.00,36797.480000000003,DEBIT,NFS/40782067/CASH WDL/03-03-20 ,RFN01551727,2020-03-04
2020-03-04T03:47:46.000Z,M44411366,FT,100000.00,136797.48000000001,CREDIT,SAL FINTECH PRODUCTS and SOLUTIONS MAR 2020,RFN01564133,2020-03-04
2020-03-07T02:39:17.000Z,M45069808,FT,5000.00,131235.48000000001,DEBIT,BIL/BPAY/001937764765/BSE ISIP/BSE000000034260 ,RFN01588945,2020-03-07
2020-03-07T02:44:47.000Z,M45399029,FT,5000.00,126235.48,DEBIT,BIL/BPAY/001939911220/MOTILAL OS/MODIRECT-B02925 ,RFN01601351,2020-03-07
2020-03-07T04:01:44.000Z,M45728250,FT,3561.26,122674.22,DEBIT,BIL/INFT/001940171101/ICICI CC PMT/Self ,RFN01613757,2020-03-07
2020-03-07T05:03:37.000Z,M46057471,FT,15000.00,107674.22,DEBIT,MMT/IMPS/006711568031/Rent ,RFN01626163,2020-03-07
2020-03-07T05:09:11.000Z,M46386692,FT,12000.00,95674.22,DEBIT,MMT/IMPS/006711573661/Car Loan EMI/SBIN,RFN01638569,2020-03-07
2020-03-07T09:44:35.000Z,M46715913,FT,17000.00,78674.22,DEBIT,BIL/INFT/001940175419/ ,RFN01650975,2020-03-07
2020-03-07T10:08:47.000Z,M47045134,FT,8559.00,70115.22,DEBIT,MMT/IMPS/006712597972/HDFC CC PMT/HDFC CREDI/HDFC0,RFN01663381,2020-03-07
2020-03-07T10:19:21.000Z,M47374355,FT,50000.00,120115.22,CREDIT,MMT/IMPS/006712781113/TRANSFER TO SEL/AKSHAY KU/C,RFN01675787,2020-03-07
2020-03-07T10:44:33.000Z,M47703576,FT,6336.00,113779.22,DEBIT,VIN/EASEMYTRIP /202003071359/006719220700/ ,RFN01688193,2020-03-07
2020-03-07T11:08:33.000Z,M48032797,OTHERS,3062.00,110717.22,DEBIT,CMS/000624000438/AD_LIC__648652702 ,RFN01700599,2020-03-07
2020-03-07T11:39:44.000Z,M48362018,FT,442.00,110275.22,DEBIT,IIN/I-Debit/DISH INFRA /202003071657/006701016468/,RFN01713005,2020-03-07
2020-03-10T03:44:10.000Z,M49678902,FT,7534.00,99586.12,DEBIT,VIN/EASEMYTRIP /202003082121/006902048650/ ,RFN01762629,2020-03-10
2020-03-11T14:46:54.000Z,M50008123,FT,5000.00,94586.12,DEBIT,BIL/BPAY/001941514032/BSE ISIP/BSE000000034260 ,RFN01775035,2020-03-11
2020-03-14T04:54:18.000Z,M50337344,FT,30000.00,64586.12,DEBIT,ACH/HDFCLTD/249354424 ,RFN01787441,2020-03-14
2020-03-16T09:17:48.000Z,M50995786,UPI,600.00,63846.12,DEBIT,UPI/007420114201/Dentist/gpay-1116609841/Axis Bank,RFN01812253,2020-03-16
2020-03-16T09:49:46.000Z,M51325007,ATM,10000.00,53846.12,DEBIT,ATM/SPCNF280/CASH WDL/14-03-20 ,RFN01824659,2020-03-16
2020-03-18T02:45:48.000Z,M51654228,FT,39104.24,92950.36,CREDIT,NEFT-SBIN420076198612-PRINCIPAL MUTUAL FUND-/ATTN//INB-,RFN01837065,2020-03-18
2020-03-19T10:03:57.000Z,M51983449,FT,33070.22,126020.58,CREDIT,NEFT-CITIN20042002999-MOTILAL OSWAL MLTICP 35FUND RED A,RFN01849471,2020-03-19
2020-03-19T10:56:55.000Z,M52641891,FT,62438.37,187942.95,CREDIT,NEFT-SBIN220079143128-PRINCIPAL MUTUAL FUND-/ATTN//INB-,RFN01874283,2020-03-19
2020-03-19T11:09:11.000Z,M52971112,FT,106982.95,294925.90000000002,CREDIT,NEFT-CITIN20043807506-MTL OSWL NASDQ 100 FUND OF FUND R,RFN01886689,2020-03-19
2020-03-21T05:45:33.000Z,M53300333,FT,150000.00,144925.9,DEBIT,SAL FINTECH PRODUCTS and SOLUTIONS FEB 2020,RFN01899095,2020-03-21
2020-03-25T17:46:11.000Z,M54946438,FT,1574.00,92291.82,DEBIT,BIL/ONL/001951605503/State Bank/SBICARD_SICI864/SB,RFN01961125,2020-03-25
2020-03-29T01:48:19.000Z,M56263322,CASH,10000.00,81601.460000000006,DEBIT,NFS/KBL18213/CASH WDL/28-03-20 ,RFN02010749,2020-03-29
2020-03-30T14:44:19.000Z,M56921764,OTHERS,594.00,80996.460000000006,CREDIT,000501523329:Int.Pd:31-12-2019 to 29-03-2020 ,RFN02035561,2020-03-30
2020-03-30T16:14:59.000Z,M57250985,FT,2138.00,78858.460000000006,DEBIT,ACH/TP Kotak Life Ins/1819650671 ,RFN02047967,2020-03-30
2020-04-02T13:55:32.000Z,M57580206,CARD,1575.00,77283.460000000006,DEBIT,VPS/MARIYA MART/202003301618/009010507447/BENGALUR,RFN02060373,2020-04-02
2020-04-07T15:58:12.000Z,M58238648,FT,503.00,76600.460000000006,DEBIT,VIN/DISH TV IND/202004022210/009316172254/ ,RFN02085185,2020-04-07
2020-04-07T16:30:25.000Z,M58897090,FT,2024.55,74425.91,DEBIT,ACH/TP ExideLife/INGLife/1821585640 ,RFN02109997,2020-04-07
2020-04-07T16:53:11.000Z,M59226311,FT,5000.00,69425.91,DEBIT,BIL/BPAY/001962606701/BSE ISIP/BSE000000034260 ,RFN02122403,2020-04-07
2020-04-07T17:31:18.000Z,M59555532,FT,5000.00,64425.91,DEBIT,BIL/BPAY/001962608700/MOTILAL OS/MODIRECT-B02925 ,RFN02134809,2020-04-07
2020-04-08T06:52:07.000Z,M59884753,FT,5000.00,59425.91,DEBIT,BIL/BPAY/001962559893/BSE ISIP/BSE000000034260 ,RFN02147215,2020-04-08
2020-04-08T09:17:18.000Z,M60543195,OTHERS,3062.00,56450.47,DEBIT,CMS/000634264039/AD_LIC__648652702 ,RFN02172027,2020-04-08
2020-04-08T09:27:53.000Z,M60872416,FT,974.00,55476.47,DEBIT,BIL/ONL/001963344975/Easy Trip /wwweasemytripco/Fl,RFN02184433,2020-04-08
2020-04-08T13:55:46.000Z,M61201637,FT,15408.00,40068.47,DEBIT,MMT/IMPS/009900364262/Credit Card/HDFC CREDI/HDFC0,RFN02196839,2020-04-08
2020-04-09T17:39:17.000Z,M61530858,FT,100000.00,140068.47,CREDIT,SAL FINTECH PRODUCTS and SOLUTIONS MAR 2020,RFN02209245,2020-04-09
2020-04-09T17:44:28.000Z,M61860079,FT,15000.00,125068.47,DEBIT,MMT/IMPS/009900356311/Rent/SAILAKSHMI/HDFC0000847 ,RFN02221651,2020-04-09
2020-04-09T17:58:42.000Z,M62189300,FT,12000.00,115068.47,DEBIT,MMT/IMPS/009900355713/For car loan EMI/SBIN,RFN02234057,2020-04-09
2020-04-25T11:45:18.000Z,M64164626,FT,30000.00,69343.47,DEBIT,ACH/HDFCLTD/251443203 ,RFN02308493,2020-04-25
2020-05-02T14:46:54.000Z,M66469173,FT,3294.00,64190.97,DEBIT,BIL/ONL/001973684380/State Bank/SBICARD_SICI874/SB,RFN02395335,2020-05-02
2020-05-04T05:52:57.000Z,M67127615,FT,2138.00,61962.97,DEBIT,ACH/TP Kotak Life Ins/1826771816 ,RFN02420147,2020-05-04
2020-05-06T09:45:45.000Z,M68444499,FT,2024.55,59243.42,DEBIT,ACH/TP ExideLife/INGLife/1827934796 ,RFN02469771,2020-05-06
2020-05-07T06:38:19.000Z,M68773720,FT,150000.00,159243.42000000001,CREDIT,SAL FINTECH PRODUCTS and SOLUTIONS APR 2020,RFN02482177,2020-05-07
2020-05-09T13:03:56.000Z,M69761383,FT,5000.00,147857.42000000001,DEBIT,BIL/BPAY/001982030055/BSE ISIP/BSE000000034260 ,RFN02519395,2020-05-09
2020-05-09T13:42:12.000Z,M70090604,OTHERS,3062.00,144795.42000000001,DEBIT,CMS/000641754365/AD_LIC__648652702 ,RFN02531801,2020-05-09
2020-05-09T14:35:12.000Z,M70419825,FT,12000.00,135795.42000000001,DEBIT,MMT/IMPS/012923807671/For Car Loan/SBIN,RFN02544207,2020-05-09
2020-10-05T17:41:19.000Z,M70749046,FT,9000.00,131053.42,DEBIT,BIL/001983772909/ICICI BANK CREDIT CA/524193208676,RFN02556613,2020-05-10
2020-05-11T16:48:15.000Z,M71078267,FT,4742.00,115657.42,DEBIT,MMT/IMPS/013019273318/HDFC CC PMT/HDFC CREDI/HDFC0,RFN02569019,2020-05-11
2020-05-15T15:50:37.000Z,M71407488,FT,15000.00,100657.42,DEBIT,MMT/IMPS/013019275684/Rent May 2020/SAILAKSHMI/HDF,RFN02581425,2020-05-15
2020-05-19T13:55:32.000Z,M72065930,FT,30000.00,70600.42,DEBIT,ACH/HDFCLTD/253928436 ,RFN02606237,2020-05-19
2020-05-24T05:43:26.000Z,M73712035,OTHERS,12.00,68415.42,DEBIT,PMSBY RENEWAL PREMIUM FY 21 ,RFN02668267,2020-05-24
2020-05-25T08:47:37.000Z,M74041256,FT,4058.00,64357.42,DEBIT,BIL/001992356805/ICICI BANK CREDIT CA/431581009199,RFN02680673,2020-05-25
2020-06-03T11:47:18.000Z,M75358140,FT,2138.00,61125.42,DEBIT,ACH/TP Kotak Life Ins/1832189136 ,RFN02730297,2020-06-03
2020-06-04T07:56:11.000Z,M76675024,FT,2024.55,50851.87,DEBIT,ACH/TP ExideLife/INGLife/1834310500 ,RFN02779921,2020-06-04
2020-06-08T13:05:14.000Z,M77333466,FT,100000.00,141851.87,CREDIT,SAL FINTECH PRODUCTS and SOLUTIONS MAY 2020,RFN02804733,2020-06-08
2020-06-11T02:28:36.000Z,M77991908,FT,3000.00,133851.87,DEBIT,BIL/BPAY/002001526478/BSE ISIP/BSE000000034260 ,RFN02829545,2020-06-11
2020-06-11T02:39:17.000Z,M78321129,OTHERS,3062.00,130789.87,DEBIT,CMS/000651994446/AD_LIC__648652702 ,RFN02841951,2020-06-11
2020-06-11T03:41:45.000Z,M78650350,FT,30000.00,100789.87,DEBIT,ACH/HDFCLTD/256070866 ,RFN02854357,2020-06-11
2020-06-13T02:45:48.000Z,M78979571,FT,16037.22,116827.09,CREDIT,NEFT-SBIN120163800892-PRINCIPAL MUTUAL FUND-/ATTN//INB-,RFN02866763,2020-06-13
2020-06-15T22:24:00.000Z,M79308792,FT,15691.88,132518.97,CREDIT,NEFT-CITIN20080903889-MOTILAL OSWAL MLTICP 35FUND RED A,RFN02879169,2020-06-16
